city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,44,0.0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Pvt Ltd,4,9,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Masters,No Major,>20,1000-4999,Pvt Ltd,1,72,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,18,5000-9999,Pvt Ltd,>4,56,0.0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,13,,,1,74,0.0
city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,5,10-49,Early Stage Startup,1,105,0.0
city_157,0.769,Male,No relevent experience,no_enrollment,High School,,1,,,1,35,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,96,0.0
city_90,0.698,Male,Has relevent experience,,,,9,,,1,31,0.0
city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,5,,Public Sector,1,28,1.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,2,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,55,0.0
city_149,0.6890000000000001,Male,No relevent experience,no_enrollment,High School,,3,,,never,33,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3,100-500,NGO,>4,29,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,9,0.0
city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,15,50-99,Pvt Ltd,1,160,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,5,,,never,42,0.0
city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,100,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,18,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,Other,6,50-99,Pvt Ltd,never,83,0.0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,Business Degree,>20,<10,Pvt Ltd,1,36,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10-49,Pvt Ltd,1,172,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,>4,134,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,1,168,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,10,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,67,0.0
city_103,0.92,Male,No relevent experience,,Masters,STEM,9,,,never,16,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,11,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Funded Startup,1,6,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,4,5000-9999,,1,34,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,1,45,0.0
city_67,0.855,Female,No relevent experience,no_enrollment,Masters,STEM,3,,,2,124,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,322,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,19,<10,Pvt Ltd,>4,7,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Masters,Humanities,10,10000+,Public Sector,1,32,0.0
city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,12,100-500,Pvt Ltd,4,100,0.0
city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,,1,10,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,10,0.0
city_136,0.897,Female,Has relevent experience,no_enrollment,Graduate,Arts,4,100-500,Pvt Ltd,1,132,0.0
city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,1,22,0.0
city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,248,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,104,1.0
city_75,0.939,Male,No relevent experience,Full time course,Graduate,STEM,15,1000-4999,NGO,1,25,0.0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,3,102,0.0
city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,11,10000+,Pvt Ltd,>4,84,0.0
city_103,0.92,,No relevent experience,no_enrollment,,,5,,Pvt Ltd,never,27,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,1,38,0.0
city_104,0.924,Male,Has relevent experience,Full time course,Graduate,STEM,9,,,>4,45,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,21,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,6,,,>4,88,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10-49,Pvt Ltd,4,27,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,1,136,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,3,39,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,42,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Other,>4,161,0.0
city_16,0.91,Female,No relevent experience,Full time course,Graduate,Other,5,10-49,Pvt Ltd,1,127,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,never,2,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,10,,,never,60,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,10,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Business Degree,2,5000-9999,Pvt Ltd,2,36,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,<1,50-99,Pvt Ltd,3,51,1.0
city_23,0.899,Male,Has relevent experience,no_enrollment,High School,,5,50-99,Pvt Ltd,2,34,0.0
city_83,0.923,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,37,0.0
city_61,0.913,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,26,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,111,0.0
city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,11,10000+,Pvt Ltd,3,91,1.0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,10,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Early Stage Startup,1,35,0.0
city_114,0.926,Male,No relevent experience,,High School,,3,,,1,49,0.0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,NGO,1,21,0.0
city_67,0.855,Male,No relevent experience,Full time course,High School,,4,,,never,17,0.0
city_16,0.91,,No relevent experience,Full time course,Graduate,STEM,1,,,,42,1.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,19,10-49,Pvt Ltd,>4,42,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,44,0.0
city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,2,,,never,24,0.0
city_21,0.624,,Has relevent experience,no_enrollment,High School,,10,,,1,48,1.0
city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,2,,,never,51,1.0
city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,,1,96,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,>4,192,1.0
city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,3,500-999,NGO,1,53,1.0
city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,2,,,never,132,1.0
city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,19,,,1,28,1.0
city_160,0.92,Male,No relevent experience,Full time course,High School,,3,,Public Sector,1,53,1.0
city_75,0.939,Male,No relevent experience,Full time course,Graduate,STEM,10,,,1,30,0.0
city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,14,10000+,Public Sector,2,78,0.0
city_103,0.92,,Has relevent experience,no_enrollment,,,10,5000-9999,Pvt Ltd,1,20,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,,,1,95,0.0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,7,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,NGO,1,154,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Phd,STEM,18,10-49,Pvt Ltd,1,256,0.0
city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,11,50-99,Pvt Ltd,1,24,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10-49,Pvt Ltd,1,24,0.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,,,2,50,1.0
city_136,0.897,Male,Has relevent experience,,Masters,STEM,9,10000+,Pvt Ltd,>4,42,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16,,,1,50,0.0
city_101,0.5579999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,1,,,1,36,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,176,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,50-99,Pvt Ltd,3,304,0.0
city_19,0.682,Female,No relevent experience,Full time course,High School,,4,,,never,152,1.0
city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,5,10000+,Pvt Ltd,1,39,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,50,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,NGO,1,74,0.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,75,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,<1,100-500,NGO,1,34,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,149,0.0
city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Funded Startup,>4,110,0.0
city_57,0.866,Male,No relevent experience,Full time course,High School,,5,,,never,19,0.0
city_103,0.92,,No relevent experience,Full time course,Masters,Humanities,>20,,,1,35,0.0
city_21,0.624,Female,No relevent experience,,Masters,STEM,6,,,2,43,1.0
city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,138,0.0
city_138,0.836,Male,No relevent experience,Full time course,Masters,STEM,3,<10,Public Sector,1,28,0.0
city_65,0.802,,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,15,0.0
city_173,0.878,,Has relevent experience,no_enrollment,Graduate,STEM,17,,,1,6,0.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,1,100,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Other,>4,56,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,,,4,,Pvt Ltd,never,34,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,,Pvt Ltd,1,21,1.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,74,1.0
city_14,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,16,500-999,Pvt Ltd,2,8,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,78,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,>4,65,0.0
city_165,0.903,,No relevent experience,no_enrollment,Primary School,,12,,,,15,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,8,10000+,Pvt Ltd,2,85,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,5,,,never,15,0.0
city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,4,500-999,Public Sector,1,18,0.0
city_90,0.698,Male,Has relevent experience,no_enrollment,High School,,7,<10,Funded Startup,1,48,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,,1,10,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Phd,STEM,19,50-99,Pvt Ltd,4,314,0.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,3,8,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,1,114,0.0
city_136,0.897,Male,No relevent experience,Part time course,Graduate,STEM,8,10000+,Pvt Ltd,2,6,0.0
city_101,0.5579999999999999,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,332,0.0
city_16,0.91,,Has relevent experience,no_enrollment,Graduate,Humanities,3,50-99,Funded Startup,1,212,0.0
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,>4,18,0.0
city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,3,26,0.0
city_65,0.802,Male,No relevent experience,Full time course,Graduate,STEM,4,,,never,134,0.0
city_116,0.743,,Has relevent experience,no_enrollment,Masters,STEM,,,,2,144,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,21,0.0
city_16,0.91,Male,No relevent experience,Full time course,High School,,9,,,1,79,0.0
city_118,0.722,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,4,4,0.0
city_104,0.924,Male,No relevent experience,Part time course,High School,,3,50-99,Funded Startup,1,22,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,2,85,0.0
city_116,0.743,Male,Has relevent experience,no_enrollment,Phd,STEM,9,100-500,NGO,never,10,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,41,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,4,62,1.0
city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,105,0.0
city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,9,10000+,,1,112,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,66,0.0
city_104,0.924,,Has relevent experience,no_enrollment,High School,,7,50-99,Pvt Ltd,4,72,0.0
city_73,0.754,Male,Has relevent experience,Part time course,Masters,STEM,3,100-500,Pvt Ltd,2,69,0.0
city_136,0.897,Male,Has relevent experience,Full time course,Graduate,STEM,>20,,Public Sector,1,14,0.0
city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,3,30,0.0
city_136,0.897,Male,No relevent experience,no_enrollment,Phd,STEM,12,5000-9999,Public Sector,2,74,1.0
city_103,0.92,,No relevent experience,Part time course,Graduate,STEM,10,,,1,16,1.0
city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10-49,Early Stage Startup,2,288,0.0
city_100,0.887,,No relevent experience,no_enrollment,Graduate,,<1,,,never,56,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,1000-4999,Pvt Ltd,1,320,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,192,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,10-49,Pvt Ltd,2,49,0.0
city_100,0.887,Male,No relevent experience,Full time course,Masters,STEM,7,<10,Public Sector,2,64,0.0
city_33,0.448,Male,No relevent experience,no_enrollment,Graduate,STEM,4,10-49,Public Sector,1,44,1.0
city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Pvt Ltd,1,4,1.0
city_150,0.698,Male,No relevent experience,,Graduate,STEM,2,,,never,143,1.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,24,1.0
city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,19,,,1,95,0.0
city_21,0.624,,No relevent experience,Full time course,Masters,STEM,5,<10,,>4,7,1.0
city_103,0.92,,No relevent experience,no_enrollment,Graduate,Other,14,100-500,Pvt Ltd,>4,166,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,3,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,22,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,>4,81,1.0
city_123,0.738,,Has relevent experience,no_enrollment,Graduate,Other,12,,,>4,17,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,3,32,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,14,1000-4999,Pvt Ltd,>4,38,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10-49,Pvt Ltd,2,32,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,74,1.0
city_103,0.92,Male,No relevent experience,Full time course,High School,,7,,,never,69,0.0
city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,Humanities,10,1000-4999,Pvt Ltd,3,52,1.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,29,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,1,100-500,Pvt Ltd,1,32,1.0
city_146,0.735,,No relevent experience,no_enrollment,Masters,STEM,8,50-99,Public Sector,2,43,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,,,1,42,1.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,10-49,Pvt Ltd,1,156,1.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,3,102,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,High School,,3,,,1,33,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,2,13,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,>4,50,0.0
city_45,0.89,Female,No relevent experience,no_enrollment,Phd,STEM,>20,<10,Public Sector,4,87,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,82,1.0
city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,7,0.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,3,<10,Pvt Ltd,1,56,0.0
city_97,0.925,Male,No relevent experience,Full time course,Masters,STEM,14,,,2,96,0.0
city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,4,,,4,24,1.0
city_46,0.762,,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,33,0.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,150,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,never,85,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,78,0.0
city_67,0.855,,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,86,0.0
city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10-49,Pvt Ltd,1,29,0.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,11,10-49,Pvt Ltd,>4,100,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,24,0.0
city_36,0.893,Male,No relevent experience,Full time course,Masters,STEM,10,1000-4999,Public Sector,2,37,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,4,79,0.0
city_128,0.527,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,250,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,1,51,1.0
city_160,0.92,,Has relevent experience,no_enrollment,Graduate,No Major,14,,,1,23,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10-49,Funded Startup,1,20,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,never,81,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,36,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,>4,28,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Public Sector,1,85,0.0
city_45,0.89,Male,Has relevent experience,no_enrollment,High School,,12,500-999,Pvt Ltd,>4,188,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Funded Startup,1,46,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,1,32,1.0
city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,61,0.0
city_114,0.926,,No relevent experience,no_enrollment,Phd,STEM,20,1000-4999,Public Sector,2,24,0.0
city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,59,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,2,19,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,NGO,>4,88,0.0
city_75,0.939,,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,>4,67,0.0
city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,1,500-999,Pvt Ltd,1,2,1.0
city_40,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,5,50-99,Pvt Ltd,3,98,0.0
city_67,0.855,Male,No relevent experience,no_enrollment,High School,,2,,,never,34,0.0
city_160,0.92,Female,No relevent experience,Full time course,Graduate,STEM,9,,,1,12,0.0
city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,20,,,3,70,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,74,0.0
city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,50,1.0
city_75,0.939,Male,No relevent experience,Part time course,Graduate,STEM,3,500-999,Pvt Ltd,never,40,0.0
city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,4,10-49,Pvt Ltd,1,156,1.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,1,46,0.0
city_150,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,NGO,1,65,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,7,10-49,Pvt Ltd,>4,96,0.0
city_105,0.794,,Has relevent experience,Part time course,High School,,3,50-99,Funded Startup,1,133,0.0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Humanities,2,50-99,Funded Startup,2,53,0.0
city_19,0.682,,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,,,12,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,4,89,0.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,40,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,4,66,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,>4,23,0.0
city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,114,0.0
city_14,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,1,48,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,42,0.0
city_61,0.913,Male,No relevent experience,Full time course,Graduate,STEM,5,,,4,32,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,9,1.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,3,52,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,<1,10000+,Pvt Ltd,>4,14,0.0
city_71,0.884,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10-49,NGO,1,39,0.0
city_162,0.767,Male,No relevent experience,Full time course,Graduate,STEM,<1,,,never,2,0.0
city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,2,29,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Funded Startup,1,36,1.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,14,,,1,134,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,4,48,0.0
city_136,0.897,,No relevent experience,Full time course,Graduate,STEM,4,,,,80,1.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,1,25,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Public Sector,2,30,0.0
city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,15,5000-9999,Pvt Ltd,1,64,0.0
city_142,0.727,Male,Has relevent experience,no_enrollment,,,>20,,,>4,106,0.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,Business Degree,3,10000+,Pvt Ltd,2,41,0.0
city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,28,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,16,100-500,Pvt Ltd,2,35,0.0
city_102,0.804,Male,Has relevent experience,,,,12,50-99,,>4,18,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Early Stage Startup,1,5,0.0
city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,>4,56,0.0
city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10-49,Pvt Ltd,1,61,0.0
city_101,0.5579999999999999,,No relevent experience,no_enrollment,High School,,8,,,1,94,1.0
city_114,0.926,,Has relevent experience,Full time course,High School,,6,50-99,,2,13,0.0
city_16,0.91,Male,Has relevent experience,Part time course,Masters,STEM,>20,50-99,Pvt Ltd,>4,35,0.0
